release_id,curve_id,source_id,source_family_id,formulation_id,sample_id,property_name,unit,point_count,point_index_min,point_index_max,value_min,value_max,condition_name,condition_unit,condition_min,condition_max,gold_admission_status,usage_mode,model_ready,leakage_group,development_split,source_holdout_fold,curve_total_loss_weight,source_locator,citation_keys,license
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-R:MSM_3_130_1[1Cycle]:cyclic-tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-R,MSM_3_130_1[1Cycle],cyclic_tensile_stress,kPa,25303,1.0,25303.0,-498.072,2859.972,tensile_strain,%,-0.0006447454,50.00064,admitted_reference,primary_train,True,hard_group_2dc09259d194c046,train,4,0.650000012162,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-R_hysteresis.csv#row=4,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-R:MSM_3_130_3:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-R,MSM_3_130_3,tensile_stress,MPa,177,1.0,174.0,-0.004779844,690.4879,tensile_strain,%,0.2392834,690.4879,admitted_reference,primary_train,True,hard_group_2dc09259d194c046,train,4,3.099999999954,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-R_tensile.csv#row=4;column_group=1,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-R:MSM_3_130_4:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-R,MSM_3_130_4,tensile_stress,MPa,193,1.0,190.0,0.009518783,745.0861,tensile_strain,%,0.2449495,745.0861,admitted_reference,primary_train,True,hard_group_2dc09259d194c046,train,4,3.10000000009,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-R_tensile.csv#row=4;column_group=2,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-R:MSM_3_130_5:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-R,MSM_3_130_5,tensile_stress,MPa,173,1.0,170.0,0.0,658.661,tensile_strain,%,0.2429644,658.661,admitted_reference,primary_train,True,hard_group_2dc09259d194c046,train,4,3.1,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-R_tensile.csv#row=4;column_group=3,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-R:MSM_3_130_8:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-R,MSM_3_130_8,tensile_stress,MPa,200,1.0,197.0,0.0,766.3956,tensile_strain,%,0.2446541,766.3956,admitted_reference,primary_train,True,hard_group_2dc09259d194c046,train,4,3.099999999964,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-R_tensile.csv#row=4;column_group=4,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-S:MSM_3_114[1Cycle]:cyclic-tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-S,MSM_3_114[1Cycle],cyclic_tensile_stress,kPa,24603,1.0,24603.0,-89.79078,596.7606,tensile_strain,%,-0.000665336,50.00034,admitted_reference,primary_train,True,hard_group_8c956d6d89198472,train,4,0.649999991826,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-S_hysteresis.csv#row=4,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-S:MSM_3_114_1:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-S,MSM_3_114_1,tensile_stress,MPa,232,1.0,229.0,-0.1641287,925.5006,tensile_strain,%,0.2486152,925.5006,admitted_reference,primary_train,True,hard_group_8c956d6d89198472,train,4,3.099999999997,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-S_tensile.csv#row=4;column_group=1,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-S:MSM_3_114_2:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-S,MSM_3_114_2,tensile_stress,MPa,253,1.0,250.0,-0.07402904,951.6326,tensile_strain,%,0.2305095,951.6326,admitted_reference,primary_train,True,hard_group_8c956d6d89198472,train,4,3.1,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-S_tensile.csv#row=4;column_group=2,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-S:MSM_3_114_3:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-S,MSM_3_114_3,tensile_stress,MPa,267,1.0,264.0,0.003993611,1022.819,tensile_strain,%,0.2410353,1022.819,admitted_reference,primary_train,True,hard_group_8c956d6d89198472,train,4,3.10000000008,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-S_tensile.csv#row=4;column_group=3,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-S:MSM_3_114_4:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-S,MSM_3_114_4,tensile_stress,MPa,257,1.0,254.0,0.006082107,967.4961,tensile_strain,%,0.2393241,967.4961,admitted_reference,primary_train,True,hard_group_8c956d6d89198472,train,4,3.100000000022,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-S_tensile.csv#row=4;column_group=4,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-S:MSM_3_114_5:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-S,MSM_3_114_5,tensile_stress,MPa,260,1.0,257.0,0.0006270049,958.0381,tensile_strain,%,0.2337234,958.0381,admitted_reference,primary_train,True,hard_group_8c956d6d89198472,train,4,3.099999999972,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-S_tensile.csv#row=4;column_group=5,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,dsc_dso_polyol_heat_flow,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_polyol,dsc_heat_flow,W/g,4326,1.0,4326.0,-73.0285,4.93896,time,min,0.0,36.04,admitted_reference,primary_train,True,hard_group_9e3f22b84adf8013,validation,2,0.39999999942,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 3.xlsx#sheet=TGA-DTG-DTA- DSC OF DSOpolyol;cell=J16,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,ftir_date_seed_oil,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,date_seed_oil,ftir_source_native_signal,source_native_signal_unit_unresolved,1866,1.0,1866.0,0.8197,0.9999,wavenumber,cm^-1,399.0,3996.0,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 1.xlsx#sheet=FT-IR data of Date seed oil;cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,ftir_dso_polyol_monitor_4h,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_polyol,ftir_source_native_signal,source_native_signal_unit_unresolved,1866,1.0,1866.0,0.7045,1.001,wavenumber,cm^-1,399.0,3996.0,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 1.xlsx#sheet=FT-IR data of DSO polyol ;cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,ftir_dso_reaction_0h,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_reaction_0h,ftir_source_native_signal,source_native_signal_unit_unresolved,1866,1.0,1866.0,0.1326,1.0015,wavenumber,cm^-1,399.0,3996.0,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 1.xlsx#sheet=Monitoring using FT-IR;cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,ftir_dso_reaction_2h,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_reaction_2h,ftir_source_native_signal,source_native_signal_unit_unresolved,1866,1.0,1866.0,0.4644,1.0086,wavenumber,cm^-1,399.0,3996.0,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 1.xlsx#sheet=Monitoring using FT-IR;cell=C2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,ftir_dso_reaction_3h,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_reaction_3h,ftir_source_native_signal,source_native_signal_unit_unresolved,1866,1.0,1866.0,0.5684,1.0137,wavenumber,cm^-1,399.0,3996.0,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 1.xlsx#sheet=Monitoring using FT-IR;cell=D2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,ftir_foam_s1,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S1,S1,ftir_source_native_signal,source_native_signal_unit_unresolved,1866,1.0,1866.0,0.3293,1.026,wavenumber,cm^-1,399.0,3996.0,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 4.xlsx#sheet=FT-IR of S1 (0%DSOpolyol);cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,ftir_foam_s2,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S2,S2,ftir_source_native_signal,source_native_signal_unit_unresolved,1866,1.0,1866.0,0.4743,1.0058,wavenumber,cm^-1,399.0,3996.0,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 4.xlsx#sheet=FT-IR OF S2 (30%DSOpolyol);cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,ftir_foam_s3,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S3,S3,ftir_source_native_signal,source_native_signal_unit_unresolved,1866,1.0,1866.0,0.2638,1.0177,wavenumber,cm^-1,399.0,3996.0,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 4.xlsx#sheet=FT-IR OF S3 (50%DSOpolyol);cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,ftir_foam_s4,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S4,S4,ftir_source_native_signal,source_native_signal_unit_unresolved,1866,1.0,1866.0,0.4798,1.0378,wavenumber,cm^-1,399.0,3996.0,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 4.xlsx#sheet=FT-IR OF S4 (70%DSOpolyol);cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,ftir_foam_s5,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S5,S5,ftir_source_native_signal,source_native_signal_unit_unresolved,1866,1.0,1866.0,0.2847,1.0155,wavenumber,cm^-1,399.0,3996.0,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 4.xlsx#sheet=FT-IR OF S5 (100%DSOpolyol);cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-10:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-10,HDI-10|baseline|rep1,maximum_observed_tensile_stress,MPa,3,,,11.376,206.412,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-10-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-10:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-10,HDI-10|baseline|rep2,maximum_observed_tensile_stress,MPa,3,,,12.651,219.062,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-10-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-10:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-10,HDI-10|baseline|rep3,maximum_observed_tensile_stress,MPa,3,,,10.336,185.565,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-10-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-2:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-2,HDI-2|baseline|rep1,maximum_observed_tensile_stress,MPa,3,,,1.516,521.779,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-2-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-2:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-2,HDI-2|baseline|rep2,maximum_observed_tensile_stress,MPa,3,,,1.455,507.79,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-2-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-2:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-2,HDI-2|baseline|rep3,maximum_observed_tensile_stress,MPa,3,,,1.369,489.042,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-2-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-4:after:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-4,HDI-4|after|rep1,maximum_observed_tensile_stress,MPa,3,,,3.365,209.768,source_curve_state,,,,conditional_reference,auxiliary_train,True,hard_group_9ad33e49392e9da8,train,1,0.3375,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 3. Barrier and aging data/hydrolytic aging mechanical retention raw data/HDI-4-After-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-4:after:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-4,HDI-4|after|rep2,maximum_observed_tensile_stress,MPa,3,,,3.052,193.138,source_curve_state,,,,conditional_reference,auxiliary_train,True,hard_group_9ad33e49392e9da8,train,1,0.3375,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 3. Barrier and aging data/hydrolytic aging mechanical retention raw data/HDI-4-After-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-4:after:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-4,HDI-4|after|rep3,maximum_observed_tensile_stress,MPa,3,,,3.199,201.453,source_curve_state,,,,conditional_reference,auxiliary_train,True,hard_group_9ad33e49392e9da8,train,1,0.3375,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 3. Barrier and aging data/hydrolytic aging mechanical retention raw data/HDI-4-After-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-4:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-4,HDI-4|baseline|rep1,maximum_observed_tensile_stress,MPa,3,,,5.449,227.952,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-4-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-4:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-4,HDI-4|baseline|rep2,maximum_observed_tensile_stress,MPa,3,,,5.318,188.952,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-4-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-4:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-4,HDI-4|baseline|rep3,maximum_observed_tensile_stress,MPa,3,,,5.177,206.77,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-4-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-6:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-6,HDI-6|baseline|rep1,maximum_observed_tensile_stress,MPa,3,,,6.657,258.344,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-6-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-6:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-6,HDI-6|baseline|rep2,maximum_observed_tensile_stress,MPa,3,,,7.061,275.117,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-6-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-6:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-6,HDI-6|baseline|rep3,maximum_observed_tensile_stress,MPa,3,,,6.274,248.759,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-6-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-8:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-8,HDI-8|baseline|rep1,maximum_observed_tensile_stress,MPa,3,,,9.072,186.988,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-8-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-8:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-8,HDI-8|baseline|rep2,maximum_observed_tensile_stress,MPa,3,,,9.036,147.475,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-8-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
tpu-usable-2026-07-21-v1,mendeley-wg3znh66bv:HDI-8:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-8,HDI-8|baseline|rep3,maximum_observed_tensile_stress,MPa,3,,,9.563,185.463,source_curve_state,,,,admitted_reference,primary_train,True,hard_group_9ad33e49392e9da8,train,1,1.35,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-8-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,CC BY 4.0
