manifest_row_id,schema_version,completeness,record_granularity,source_id,source_scope_id,source_family_id,source_directory,source_title,task,origin_kind,scientific_role,raw_sample_key,material_formula_key,specimen_key,run_key,curve_key,scalar_key,leakage_group_key,leakage_key_status,quality_status,weight_ceiling,current_weight_materialized,model_ready,specimen_count,run_count,curve_count,scalar_count,point_count,numeric_value_count,unit_status,license_status,dedup_status,source_locator,audit_basis,decision_basis,notes
manifest_7ec09968c168dffbe2ac,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,面层弯曲应力,实验,迁移,EF Cubic TPU|EF C5|面层弯曲应力|formula_recomputed_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,面层弯曲应力|MPa,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=807,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,逐公式复算并与 Excel cached 数值一致
manifest_bfa35678637740ddbfe7,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,弯曲弹性模量,实验,迁移,EF Cubic TPU|EF C5|弯曲弹性模量|formula_recomputed_selected_curve_row,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,弯曲弹性模量|MPa,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=808,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,逐公式复算并与 Excel cached 数值一致；显式曲线行选择=EF C5!A10779
manifest_e68f15b1f735cb738a59,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,最大弯曲应力,实验,迁移,EF Cubic TPU|EF C5|最大弯曲应力|formula_recomputed_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,最大弯曲应力|MPa,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=809,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,逐公式复算并与 Excel cached 数值一致
manifest_8b51d2c994edc7f2efca,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::Pm,实验,迁移,EF Cubic TPU|EF C5|Results::Pm|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::Pm|N,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=810,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_00e3a0bd35359a54d176,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::Fm,实验,迁移,EF Cubic TPU|EF C5|Results::Fm|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::Fm|MPa,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=811,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_719ae561e89904dd415d,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::sm,实验,迁移,EF Cubic TPU|EF C5|Results::sm|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::sm|MPa,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=812,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_6fb88302f661c60bf495,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::S,实验,迁移,EF Cubic TPU|EF C5|Results::S|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::S|mm,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=813,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_aaa780c5b0bad33cccfb,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::b,实验,迁移,EF Cubic TPU|EF C5|Results::b|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::b|mm,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=814,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_78cf59bc47658afe8d0e,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::d,实验,迁移,EF Cubic TPU|EF C5|Results::d|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::d|mm,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=815,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_8c11b059e26322bb9feb,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::c,实验,迁移,EF Cubic TPU|EF C5|Results::c|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::c|mm,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=816,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_89c3f939b7cb153b267c,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::t,实验,迁移,EF Cubic TPU|EF C5|Results::t|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::t|mm,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=817,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_658c5aebad6ce63d6d0c,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::t1,实验,迁移,EF Cubic TPU|EF C5|Results::t1|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::t1|mm,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=818,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_4b100b9f112ee0a233f3,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::E1,实验,迁移,EF Cubic TPU|EF C5|Results::E1|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::E1|kN/mm²,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=819,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_0c30d9c58f12f3b3cf4c,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::G,实验,迁移,EF Cubic TPU|EF C5|Results::G|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::G|MPa,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=820,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_6d89260c17f0e7439f93,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::D,实验,迁移,EF Cubic TPU|EF C5|Results::D|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::D|Nmm²,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=821,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_77ae8ac51cbc5e98c8b0,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::U,实验,迁移,EF Cubic TPU|EF C5|Results::U|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::U|N,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=822,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_e0f286a3508057f5ce6f,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::D,实验,迁移,EF Cubic TPU|EF C5|Results::D|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C5,,,Results::D|mm,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C5,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=823,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_035206cc55654583ea8a,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,芯层最大剪切应力,实验,迁移,EF Cubic TPU|EF C6|芯层最大剪切应力|formula_recomputed_results,Mendeley_FDM_TPU晶格与基材力学,EF C6,,,芯层最大剪切应力|MPa,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C6,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=824,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,逐公式复算并与 Excel cached 数值一致
manifest_a55f81bba60782298160,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,面层弯曲应力,实验,迁移,EF Cubic TPU|EF C6|面层弯曲应力|formula_recomputed_results,Mendeley_FDM_TPU晶格与基材力学,EF C6,,,面层弯曲应力|MPa,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C6,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=825,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,逐公式复算并与 Excel cached 数值一致
manifest_d555c089b71bd6bcb329,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,弯曲弹性模量,实验,迁移,EF Cubic TPU|EF C6|弯曲弹性模量|formula_recomputed_selected_curve_row,Mendeley_FDM_TPU晶格与基材力学,EF C6,,,弯曲弹性模量|MPa,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C6,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=826,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,逐公式复算并与 Excel cached 数值一致；显式曲线行选择=EF C6!A10590
manifest_19ac22872eb31b3e07fc,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,最大弯曲应力,实验,迁移,EF Cubic TPU|EF C6|最大弯曲应力|formula_recomputed_results,Mendeley_FDM_TPU晶格与基材力学,EF C6,,,最大弯曲应力|MPa,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C6,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=827,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,逐公式复算并与 Excel cached 数值一致
manifest_52dc37aa31528b16babe,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::Pm,实验,迁移,EF Cubic TPU|EF C6|Results::Pm|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C6,,,Results::Pm|N,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C6,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=828,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_18aba991f2946d4e4a95,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::Fm,实验,迁移,EF Cubic TPU|EF C6|Results::Fm|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C6,,,Results::Fm|MPa,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C6,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=829,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_d63f8cdf4d9b724f9b96,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::sm,实验,迁移,EF Cubic TPU|EF C6|Results::sm|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C6,,,Results::sm|MPa,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C6,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=830,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_e3f81bcb889fb363e6f8,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::S,实验,迁移,EF Cubic TPU|EF C6|Results::S|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C6,,,Results::S|mm,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C6,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=831,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_354a7dd128f3c7bfee91,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::b,实验,迁移,EF Cubic TPU|EF C6|Results::b|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C6,,,Results::b|mm,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C6,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=832,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_bc9f1732c0e179b1642b,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::d,实验,迁移,EF Cubic TPU|EF C6|Results::d|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C6,,,Results::d|mm,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C6,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=833,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_01af8393bb32f501a4ac,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::c,实验,迁移,EF Cubic TPU|EF C6|Results::c|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C6,,,Results::c|mm,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C6,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=834,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
manifest_0301f5663a6b9b47c615,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Results::t,实验,迁移,EF Cubic TPU|EF C6|Results::t|source_literal_results,Mendeley_FDM_TPU晶格与基材力学,EF C6,,,Results::t|mm,family_fdm_tpu_cellular_mechanics|晶格弯曲|EF Cubic TPU|EF C6,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=835,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Results 逐试样有限数原始字段；未使用全局平均
