curve_id,source_id,source_family_id,formulation_id,sample_id,release_model_ready,leakage_group,development_split,point_count,endpoint_status,curve_type,evidence_scope,source_locator,citation_keys,energy_density_to_25pct_mj_m3,low_strain_modulus_status,max_observed_strain,max_observed_strain_unit,max_observed_stress_mpa,recorded_energy_density_mj_m3,secant_modulus_10pct_mpa,stress_at_100pct_mpa,stress_at_10pct_mpa,stress_at_25pct_mpa,stress_at_300pct_mpa,stress_at_50pct_mpa
drum-low-ceiling:TPUU-S:MSM_3_114_2:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-S,MSM_3_114_2,True,hard_group_8c956d6d89198472,train,250,physical_endpoints_ready,tensile,within_source_auxiliary,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-S_tensile.csv#row=4;column_group=2,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,,insufficient_low_strain_points,951.6326,%,17.56361,70.9424418539,,2.85410990109,,,4.50480038246,2.51837198579
drum-low-ceiling:TPUU-S:MSM_3_114_3:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-S,MSM_3_114_3,True,hard_group_8c956d6d89198472,train,264,physical_endpoints_ready,tensile,within_source_auxiliary,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-S_tensile.csv#row=4;column_group=3,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,,insufficient_low_strain_points,1022.819,%,16.61012,76.7036769715,,3.11070197678,,,4.59290813673,2.83845116759
drum-low-ceiling:TPUU-S:MSM_3_114_4:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-S,MSM_3_114_4,True,hard_group_8c956d6d89198472,train,254,physical_endpoints_ready,tensile,within_source_auxiliary,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-S_tensile.csv#row=4;column_group=4,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,,insufficient_low_strain_points,967.4961,%,15.79492,63.9897047397,,2.40377356778,,,3.86899580624,1.96626406722
drum-low-ceiling:TPUU-S:MSM_3_114_5:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-S,MSM_3_114_5,True,hard_group_8c956d6d89198472,train,257,physical_endpoints_ready,tensile,within_source_auxiliary,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-S_tensile.csv#row=4;column_group=5,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,,insufficient_low_strain_points,958.0381,%,15.89739,64.2839359489,,2.48136176009,,,3.87928276645,2.20131966667
dsc_dso_polyol_heat_flow,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_polyol,True,hard_group_9e3f22b84adf8013,validation,4326,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 3.xlsx#sheet=TGA-DTG-DTA- DSC OF DSOpolyol;cell=J16,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
ftir_date_seed_oil,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,date_seed_oil,False,hard_group_9e3f22b84adf8013,validation,1866,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 1.xlsx#sheet=FT-IR data of Date seed oil;cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
ftir_dso_polyol_monitor_4h,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_polyol,False,hard_group_9e3f22b84adf8013,validation,1866,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 1.xlsx#sheet=FT-IR data of DSO polyol ;cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
ftir_dso_reaction_0h,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_reaction_0h,False,hard_group_9e3f22b84adf8013,validation,1866,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 1.xlsx#sheet=Monitoring using FT-IR;cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
ftir_dso_reaction_2h,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_reaction_2h,False,hard_group_9e3f22b84adf8013,validation,1866,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 1.xlsx#sheet=Monitoring using FT-IR;cell=C2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
ftir_dso_reaction_3h,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_reaction_3h,False,hard_group_9e3f22b84adf8013,validation,1866,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 1.xlsx#sheet=Monitoring using FT-IR;cell=D2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
ftir_foam_s1,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S1,S1,False,hard_group_9e3f22b84adf8013,validation,1866,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 4.xlsx#sheet=FT-IR of S1 (0%DSOpolyol);cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
ftir_foam_s2,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S2,S2,False,hard_group_9e3f22b84adf8013,validation,1866,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 4.xlsx#sheet=FT-IR OF S2 (30%DSOpolyol);cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
ftir_foam_s3,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S3,S3,False,hard_group_9e3f22b84adf8013,validation,1866,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 4.xlsx#sheet=FT-IR OF S3 (50%DSOpolyol);cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
ftir_foam_s4,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S4,S4,False,hard_group_9e3f22b84adf8013,validation,1866,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 4.xlsx#sheet=FT-IR OF S4 (70%DSOpolyol);cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
ftir_foam_s5,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S5,S5,False,hard_group_9e3f22b84adf8013,validation,1866,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 4.xlsx#sheet=FT-IR OF S5 (100%DSOpolyol);cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-10:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-10,HDI-10|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-10-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-10:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-10,HDI-10|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-10-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-10:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-10,HDI-10|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-10-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-2:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-2,HDI-2|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-2-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-2:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-2,HDI-2|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-2-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-2:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-2,HDI-2|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-2-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-4:after:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-4,HDI-4|after|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 3. Barrier and aging data/hydrolytic aging mechanical retention raw data/HDI-4-After-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-4:after:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-4,HDI-4|after|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 3. Barrier and aging data/hydrolytic aging mechanical retention raw data/HDI-4-After-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-4:after:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-4,HDI-4|after|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 3. Barrier and aging data/hydrolytic aging mechanical retention raw data/HDI-4-After-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-4:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-4,HDI-4|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-4-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-4:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-4,HDI-4|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-4-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-4:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-4,HDI-4|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-4-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-6:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-6,HDI-6|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-6-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-6:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-6,HDI-6|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-6-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-6:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-6,HDI-6|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-6-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-8:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-8,HDI-8|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-8-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-8:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-8,HDI-8|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-8-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HDI-8:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HDI-8,HDI-8|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HDI/HDI-8-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-10:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-10,HMDI-10|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-10-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-10:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-10,HMDI-10|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-10-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-10:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-10,HMDI-10|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-10-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-2:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-2,HMDI-2|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-2-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-2:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-2,HMDI-2|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-2-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-2:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-2,HMDI-2|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-2-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-4:after:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-4,HMDI-4|after|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 3. Barrier and aging data/hydrolytic aging mechanical retention raw data/HMDI-4-After-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-4:after:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-4,HMDI-4|after|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 3. Barrier and aging data/hydrolytic aging mechanical retention raw data/HMDI-4-After-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-4:after:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-4,HMDI-4|after|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 3. Barrier and aging data/hydrolytic aging mechanical retention raw data/HMDI-4-After-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-4:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-4,HMDI-4|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-4-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-4:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-4,HMDI-4|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-4-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-4:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-4,HMDI-4|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-4-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
